content	score
天坑景色绝对没有话说，身临其境后，你绝对会赞叹大自然的鬼斧神工和人类的如此渺小。但是对于仙女山的南国草原本人就不敢恭维。当地的农家菜还是很地道和便宜的。最后一点，对于交通可能武隆县一定要深切反思，为什么有大量的车把游客往天坑送，就没有车把游客从天坑送出？我们在天坑和仙女山至少多花了2点半小时的冤枉时间来等车（幸好还记了一个司机的号码，否则！）建议武隆政府安排在汽车站和火车站设立定点的游客服务中心，方便来往的游客。	0
景色还不错，不过建议大家找个导游带着去，有些地方需要靠讲解和想象，如果没有导游可能自己会看不出来。但是，但是，但是！路真的是太堵了，听导游说31号那天晚上就堵到不行，我们1号去的同样堵，虽然说有车祸的部分原因，但是不得不说这条下山路也有所缺陷，否则怎么能连着两天堵到大家都在高速上过夜？！下午四点下山返程，凌晨五点才到市区，时间比较紧的伙伴们在节假日人流量大的时候一定要注意时间，有的旅游团堵到第二天早上七点才到市区。过年第一天在大巴上过夜真的爽啊……	0
春节去的，人实在太多，没有玩的兴致了，取钱方便！	1
个人觉得年轻大的人去会比较好，年轻人会觉得没有看头，到景点值得注意的是，脚不能放凳子上，更不能躺凳子上，会有保安来叫你的。	1
能和故宫门票一个价……所以会觉得性价比不高。可是，就景点本身还是值得一去的。反正“来都来了”的四字魔咒放哪儿都合适嘛。喜欢三国演义的筒子会很兴奋吧。我是冲着前后出师表去的，可是只看到了后出师表，没看到前出师表，非常遗憾。虽然岳庙有，但是毕竟在武侯祠的意义不一样。	1
大足石门山石刻是大足石刻的组成部分，位于重庆大足区东20公里处的石马镇新胜村，目前尚未开放，只有一位老农看门，游人可以进去参观。石刻规模不大，凿于一块巨型岩石上，有三个洞及周围的造像，为佛教、道教合一的石刻雕像，形象逼真。	0
很不错，不是合成语音，但一定要记得带耳机	1
排队预计两个小时的长江索道，景色非常一般，完全可能在电影的份上去坐的，实在想体验的话可以去选择只做回程，不用排队	0
网络取票处凭身份证取票很方便，然后坐10多分钟的索道上山，在广场处可凭门票照相，取一个钥匙扣做纪念，随后再坐十分钟左右的公交车到映雪广场，映雪广场周边有5家酒店，雪上游乐项目，滑雪场，映雪湖，欧式建筑，商业街。	1
环境不错，历史文化深刻，了解了很多原来不知道的历史	1
环境不错，成都一特色，不应该错过的地方！	1
我是和老公一起去的，很不错呢。很幸运的是还看到了松鼠，我们是自由行，山脚有很多宾馆，凑合还是可以住的我们买了方便火锅，很不错呢。	1
很好玩哦！！！第一次看雪，很震撼	1
夜景不错，有许多吃的，味道一般还是不要在这买东西了，略贵，但胜在有情调，东西全	0
一般把，有一半的地方是外面的。有几个石头雕像，环境很不错，里面人也很多。	1
刘、关、张和武侯的像前，没有了弥漫的香烟，长长的供桌上空荡荡的，香花素果供奉全无，我无法说这是好是坏，只是心里总觉得有些空落落的。	1
门票很划算，当时就可以取票，耍的很开心	1
山顶山腰景色分明 现在去雪已经有些花了 但是还是很有意思	1
还可以吧，值得一去，毕竟是名胜古迹，而且离锦里古街还特别近，一墙之隔，可以安排同一天，一起完成，我去的时候还在整修，但不影响游览	1
丞相祠堂何处寻 锦官城外柏森森，这里很不错，有著名的红墙景观，专卖店的东西不便宜，买了一条项链花了450，小贵，算是留个纪念吧。	1
可以让灵魂震撼，又能珍惜现在的生活。	1
儿童比较感兴趣，最好请一名讲解人员进行讲评，景点不算大，半天游玩足够，相对比较精致。	1
陪都吃记………………………哎…	0
尚可，感觉历史感还不够厚重，希望不断完善	1
在网上订的票到了景区不能直接换票还需要再排号，排号完还要再排队换票，提前一天在网上订票还要早早的去排队取号再排队换票，浪费了两个多小时，又只换到了下午的票，定的往返票坐了不到十分钟就到了，回来还要重新排号，直接给支到晚上十点半了，让我从六点半等到十点半？坐在马路上干等着？而且换票不管人多少也只开一个窗口，打景区投诉电话也不积极给解决。这就是成了网红城市之后观光旅游景区的态度？真是很失望	0
不错，有历史有人物有景观，旁边就是锦里，小朋友看看很好，接受教育	1
没得啥子逛头的，步行街中间过汽车站，让我很惊讶。	0
还好我们提前上雪山，缆车、摆渡车都不用排队。要是再迟一天，就要排长对了	1
感觉一处复古的大宅子，里面绿化率特别好，不过没什么其他的吸引点，一处较大绿化较好的大宅院，门票感觉不是特别合理，性价比不高。	1
很好，除了人比较多，其他都很好，里面有套票，可以随便玩的	1
解放碑没什么玩的，就是一座纪念碑而已，旁边全都是商场	0
祠堂，家庙之类的感觉。历史氛围浓郁	1
极富教育意义的地方，充分了解历史。	1
很有历史底蕴，地方不是很大但是很有意义，值得一去，里面的环境、字碑、花园都独树一帜，刘备墓地不是很大，但是其整齐、威严、肃穆，令人敬仰之情不断涌上心头。	1
窗含西岭千秋雪，西岭雪山成都周边非常不错的景点！	1
总体感觉一般，门票收的略高，最多值个80块左右。景点进口到出口走得快也就半个多小时走完。节假日人太多！没有预想的好！！	0
满眼绿色，夏天倒是阴凉，散散心	1
很不错，挺好的，孩子玩的特别开心	1
现在景区免门票，还有工作人员讲解！	1
一直想去成都武侯祠看一下，终于如愿了。订票出票很快，还用的优惠券，很实惠很方便。	1
个人觉得没那么惊艳吧，可能太过刻意的商业化建筑是我给分太低的主要原因	0
网上的图拍的角度你根本不可能现场看到，其实就是三个大石栏，收费忒贵，性价比不高。还搞个不伦不类的变形金刚放里面，景区里的邮局工作人员态度不好。	0
日月坪很漂亮，周边云海非常漂亮，而且上面还可以免费一次拍照(工作人员拍的，可以免费领取的)。途中也是很好，就是滑雪中心的某个客服人员，和某个私教态度不好。不过其他的客服小姐姐，和教练小哥哥也是非常好的。两小时就学会了简单的单板滑雪，也是非常专业的。还帮我拍了一个中级滑雪区的单板滑雪视频。也是非常满意再次你也给大家建议，如果需要私教请慎重选择，建议先和教练聊聊.	1
可能是自己不太感兴趣。渣滓洞和白公馆似乎是去了磁器口以后，必须去的地方。但是首先交通很烂，去到这两个地方需要搭摩的，或者找人拼去到的车。景点门口一堆让你去领门票的人，其实根本就不需要。去了渣滓洞以后，没有去白公馆，直接下山了，花了我20块搭车。建议就是对于不感兴趣这个 国共特务，内战历史的朋友就不要去了。	0
冬天真的好美，眼晴都看不过来了，映雪广场的娱乐项目很多，让你一次玩个够!	1
买的东西太多，评价麻烦，如果用这段评价，说明东西还不错，差评会认真回复	1
景点没有点人文历史知识，30分钟左右逛完，如果有，两三天都不一定够，因为每组都是一个故事。吐槽的是门票，好贵！！	0
夜景很漂亮，晚上去人特多，电梯要等很久，里面主要是特产、餐馆和纪念品，商业味较浓。	0
夜景很美，坐船看两江夜景时，从远处看现代化的灯光和古朴的吊脚楼十分耀眼。但是，仅仅看看这建筑的外立面就好，里面就不一定需要逛了，全是小商品，土特产和小吃，土特产超市也有，小吃未必最正宗，其他商品全国各地的景点都差不多。	0
几年前去的，那时刚好有部分在翻修所以看的不是很全！	1
还不错，感受一下三国文化以及园林，正赶上周末，人较多，其他还好，旁边就是锦里，美食较多。	1
方便便宜了几元，服务还是很好的	1
太贵了 门票 景区其实不太 性价比一般	0
节后去西岭雪山非常好，人很少，索道和游乐项目都不用排队，玩得很开心。	1
只有全聚德好吃，去过很多次，烤鸭百吃不厌！	0
古香古色，孩子在里面可以学习很多知识	1
诸葛武侯祠，挺好玩儿的，里面非常大，而且连WiFi有讲解	1
首先门票特别便宜一个人才20块 还是非常不错的 内部设施设备非常老久了 动物的生活环境极其的不负责任 脏乱差 湖水也挺脏的 虽然也有一些工作人员在打理 依旧很脏 下面只有一部分图 各位感受一下	0
取票很方便，景点不大，半小时就走完了。不在景区售票处取票，旅游直通车取票快，服务好	1
还可以耍，风景还可以。可以推荐下	1
去的时候天气不好，有点下雨，景色也没有看完	1
不枉来西岭雪山一游。美不胜收，满满的开心回家罗，2018开心的一年来源于雪山之行:::	1
这次十一去了，找个停车位都好难，而且感觉那地方相当的脏乱差，有点失望	0
打卡成都有名的解放碑 实在是失望至极 和南京路步行街不能比	0
